_id,db_id,last_sync,importer_country_ISO3Code,importer_country_name,importer_subregion,importer_continent,exporter_country_ISO3Code,exporter_country_name,exporter_subregion,exporter_continent,date,commodity,import_share
110661,192104,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2019-02-01,maize,0.001552000000
110662,192105,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2019-03-01,maize,0.000887000000
110663,192106,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2019-04-01,maize,0.000265000000
110664,192107,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2019-05-01,maize,0.000091000000
110665,192108,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2019-06-01,maize,0.000014000000
110666,192109,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2020-01-01,maize,0.000815000000
110667,192110,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2020-02-01,maize,0.000036000000
110668,192111,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2020-03-01,maize,0.001392000000
110669,192112,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2020-04-01,maize,0.000156000000
110670,192113,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2020-06-01,maize,0.000018000000
110671,192114,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2020-11-01,maize,0.000545000000
110672,192115,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2020-12-01,maize,0.001125000000
110673,192116,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2021-02-01,maize,0.000091000000
110674,192117,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2021-03-01,maize,0.001164000000
110675,192118,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2021-04-01,maize,0.000818000000
110676,192119,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,AUT,Austria,Western Europe,Europe,2021-05-01,maize,0.000129000000
110677,192120,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BEL,Belgium,Western Europe,Europe,2019-01-01,maize,0.000010000000
110678,192121,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BEL,Belgium,Western Europe,Europe,2019-02-01,maize,0.000000000000
110679,192122,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BEL,Belgium,Western Europe,Europe,2019-03-01,maize,0.021082000000
110680,192123,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BEL,Belgium,Western Europe,Europe,2019-11-01,maize,0.000000000000
110681,192124,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2019-01-01,maize,0.138276000000
110682,192125,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2019-02-01,maize,0.000008000000
110683,192126,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2019-08-01,maize,0.386778000000
110684,192127,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2019-10-01,maize,0.136633000000
110685,192128,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2019-11-01,maize,0.155232000000
110686,192129,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2019-12-01,maize,0.000004000000
110687,192130,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2020-03-01,maize,0.000006000000
110688,192131,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2020-04-01,maize,0.000006000000
110689,192132,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2020-06-01,maize,0.000011000000
110690,192133,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2020-07-01,maize,0.000010000000
110691,192134,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2020-08-01,maize,0.435401000000
110692,192135,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2020-09-01,maize,0.377726000000
110693,192136,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2020-10-01,maize,0.128025000000
110694,192137,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2020-11-01,maize,0.073591000000
110695,192138,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2020-12-01,maize,0.000005000000
110696,192139,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2021-01-01,maize,0.000008000000
110697,192140,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2021-02-01,maize,0.000005000000
110698,192141,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BRA,Brazil,South America,Latin America and the Caribbean,2021-03-01,maize,0.000006000000
110699,192142,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BGR,Bulgaria,Eastern Europe,Europe,2019-04-01,maize,0.118783000000
110700,192143,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BGR,Bulgaria,Eastern Europe,Europe,2019-05-01,maize,0.097417000000
110701,192144,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BGR,Bulgaria,Eastern Europe,Europe,2019-07-01,maize,0.089008000000
110702,192145,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BGR,Bulgaria,Eastern Europe,Europe,2019-09-01,maize,0.035722000000
110703,192146,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BGR,Bulgaria,Eastern Europe,Europe,2019-10-01,maize,0.290378000000
110704,192147,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BGR,Bulgaria,Eastern Europe,Europe,2019-11-01,maize,0.034653000000
110705,192148,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BGR,Bulgaria,Eastern Europe,Europe,2019-12-01,maize,0.079930000000
110706,192149,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BGR,Bulgaria,Eastern Europe,Europe,2020-03-01,maize,0.124055000000
110707,192150,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BGR,Bulgaria,Eastern Europe,Europe,2020-04-01,maize,0.188071000000
110708,192151,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,BGR,Bulgaria,Eastern Europe,Europe,2020-05-01,maize,0.182199000000
110709,192152,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2019-01-01,maize,0.201513000000
110710,192153,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2019-02-01,maize,0.111454000000
110711,192154,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2019-03-01,maize,0.278723000000
110712,192155,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2019-04-01,maize,0.113384000000
110713,192156,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2019-05-01,maize,0.231714000000
110714,192157,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2019-06-01,maize,0.401786000000
110715,192158,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2019-07-01,maize,0.146652000000
110716,192159,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2020-05-01,maize,0.049430000000
110717,192160,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2020-06-01,maize,0.359223000000
110718,192161,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2020-07-01,maize,0.110951000000
110719,192162,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2020-08-01,maize,0.031404000000
110720,192163,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2020-11-01,maize,0.076321000000
110721,192164,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2020-12-01,maize,0.170916000000
110722,192165,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2021-01-01,maize,0.185650000000
110723,192166,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2021-03-01,maize,0.138270000000
110724,192167,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2021-04-01,maize,0.308361000000
110725,192168,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CAN,Canada,Northern America ,Americas,2021-05-01,maize,0.090268000000
110726,192169,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CHN,China,Eastern Asia,Asia,2019-09-01,maize,0.000005000000
110727,192170,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CHN,China,Eastern Asia,Asia,2019-10-01,maize,0.000001000000
110728,192171,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CHN,China,Eastern Asia,Asia,2020-06-01,maize,0.000010000000
110729,192172,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CHN,China,Eastern Asia,Asia,2020-09-01,maize,0.000010000000
110730,192173,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,COL,Colombia,South America,Latin America and the Caribbean,2020-06-01,maize,0.000005000000
110731,192174,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,COL,Colombia,South America,Latin America and the Caribbean,2020-09-01,maize,0.000005000000
110732,192175,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,COL,Colombia,South America,Latin America and the Caribbean,2021-03-01,maize,0.000004000000
110733,192176,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,COL,Colombia,South America,Latin America and the Caribbean,2021-04-01,maize,0.000058000000
110734,192177,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CIV,Côte d'Ivoire,Western Africa,Africa,2020-12-01,maize,0.000008000000
110735,192178,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CYP,Cyprus,Western Asia,Asia,2019-01-01,maize,0.000001000000
110736,192179,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CYP,Cyprus,Western Asia,Asia,2019-04-01,maize,0.000002000000
110737,192180,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CYP,Cyprus,Western Asia,Asia,2019-06-01,maize,0.000001000000
110738,192181,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CYP,Cyprus,Western Asia,Asia,2019-07-01,maize,0.000002000000
110739,192182,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CYP,Cyprus,Western Asia,Asia,2020-02-01,maize,0.000002000000
110740,192183,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CYP,Cyprus,Western Asia,Asia,2020-05-01,maize,0.000002000000
110741,192184,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CYP,Cyprus,Western Asia,Asia,2020-06-01,maize,0.000003000000
110742,192185,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CYP,Cyprus,Western Asia,Asia,2020-07-01,maize,0.000004000000
110743,192186,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CYP,Cyprus,Western Asia,Asia,2021-02-01,maize,0.000002000000
110744,192187,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CYP,Cyprus,Western Asia,Asia,2021-04-01,maize,0.000003000000
110745,192188,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CYP,Cyprus,Western Asia,Asia,2021-05-01,maize,0.000002000000
110746,192189,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CZE,Czech Republic,Eastern Europe,Europe,2019-02-01,maize,0.000095000000
110747,192190,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CZE,Czech Republic,Eastern Europe,Europe,2019-05-01,maize,0.000085000000
110748,192191,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CZE,Czech Republic,Eastern Europe,Europe,2020-01-01,maize,0.000120000000
110749,192192,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CZE,Czech Republic,Eastern Europe,Europe,2020-11-01,maize,0.000000000000
110750,192193,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CZE,Czech Republic,Eastern Europe,Europe,2020-12-01,maize,0.000220000000
110751,192194,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,CZE,Czech Republic,Eastern Europe,Europe,2021-03-01,maize,0.000221000000
110752,192195,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,DNK,Denmark,Northern Europe,Europe,2019-03-01,maize,0.000000000000
110753,192196,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,EGY,Egypt,Northern Africa,Africa,2019-05-01,maize,0.000089000000
110754,192197,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,EGY,Egypt,Northern Africa,Africa,2020-05-01,maize,0.000144000000
110755,192198,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,EGY,Egypt,Northern Africa,Africa,2021-02-01,maize,0.000105000000
110756,192199,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,EST,Estonia,Northern Europe,Europe,2019-12-01,maize,0.000000000000
110757,192200,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2019-01-01,maize,0.077231000000
110758,192201,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2019-02-01,maize,0.101199000000
110759,192202,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2019-03-01,maize,0.084205000000
110760,192203,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2019-04-01,maize,0.080466000000
110761,192204,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2019-05-01,maize,0.016468000000
110762,192205,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2019-06-01,maize,0.125426000000
110763,192206,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2019-07-01,maize,0.123128000000
110764,192207,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2019-08-01,maize,0.100506000000
110765,192208,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2019-09-01,maize,0.199417000000
110766,192209,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2019-10-01,maize,0.189809000000
110767,192210,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2019-11-01,maize,0.116925000000
110768,192211,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2019-12-01,maize,0.022525000000
110769,192212,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2020-01-01,maize,0.151929000000
110770,192213,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2020-02-01,maize,0.144740000000
110771,192214,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2020-03-01,maize,0.158530000000
110772,192215,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2020-04-01,maize,0.118502000000
110773,192216,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2020-05-01,maize,0.084572000000
110774,192217,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2020-06-01,maize,0.108063000000
110775,192218,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2020-07-01,maize,0.161476000000
110776,192219,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2020-08-01,maize,0.074887000000
110777,192220,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2020-09-01,maize,0.212399000000
110778,192221,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2020-10-01,maize,0.472274000000
110779,192222,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2020-11-01,maize,0.119115000000
110780,192223,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2020-12-01,maize,0.150294000000
110781,192224,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2021-01-01,maize,0.083632000000
110782,192225,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2021-02-01,maize,0.084759000000
110783,192226,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2021-03-01,maize,0.169351000000
110784,192227,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2021-04-01,maize,0.108463000000
110785,192228,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,FRA,France,Western Europe,Europe,2021-05-01,maize,0.107107000000
110786,192229,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,DEU,Germany,Western Europe,Europe,2019-01-01,maize,0.000013000000
110787,192230,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,DEU,Germany,Western Europe,Europe,2019-02-01,maize,0.010556000000
110788,192231,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,DEU,Germany,Western Europe,Europe,2019-03-01,maize,0.003201000000
110789,192232,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,DEU,Germany,Western Europe,Europe,2019-04-01,maize,0.002844000000
110790,192233,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,DEU,Germany,Western Europe,Europe,2019-05-01,maize,0.002204000000
110791,192234,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,DEU,Germany,Western Europe,Europe,2019-06-01,maize,0.000146000000
110792,192235,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,DEU,Germany,Western Europe,Europe,2019-08-01,maize,0.000000000000
110793,192236,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,DEU,Germany,Western Europe,Europe,2019-09-01,maize,0.000003000000
110794,192237,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,DEU,Germany,Western Europe,Europe,2019-10-01,maize,0.000000000000
110795,192238,2021-09-03T20:06:17,GBR,United Kingdom,Northern Europe,Europe,DEU,Germany,Western Europe,Europe,2019-11-01,maize,0.000002000000
